Index,Timestamp,Spot
1247,10:33:58,22432
1248,10:34:02,22431
1249,10:34:05,22431
1250,10:34:09,22431
1251,10:34:12,22431
1252,10:34:16,22432
1253,10:34:20,22433
1254,10:34:23,22434
1255,10:34:27,22434
1256,10:34:31,22433
1257,10:34:34,22432
1258,10:34:38,22432
1259,10:34:41,22432
1260,10:34:44,22432
1261,10:34:48,22432
1262,10:34:51,22432
1263,10:34:55,22430
1264,10:34:58,22432
1265,10:35:02,22432
1266,10:35:05,22434
1267,10:35:09,22436
1268,10:35:13,22436
1269,10:35:16,22439
1270,10:35:20,22437
1271,10:35:23,22437
1272,10:35:27,22435
1273,10:35:30,22435
1274,10:35:34,22436
1275,10:35:38,22437
1276,10:35:42,22436
1277,10:35:45,22437
1278,10:35:49,22438
1279,10:35:53,22438
1280,10:35:56,22438
1281,10:36:00,22437
1282,10:36:05,22436
1283,10:36:08,22436
1284,10:36:12,22435
1285,10:36:15,22434
1286,10:36:19,22434
1287,10:36:22,22436
1288,10:36:25,22434
1289,10:36:29,22434
1290,10:36:33,22434
1291,10:36:37,22433
1292,10:36:40,22434
1293,10:36:44,22433
1294,10:36:47,22433
1295,10:36:50,22432
1296,10:36:55,22430
1297,10:36:58,22429
1298,10:37:03,22428
1299,10:37:06,22428
1300,10:37:10,22428
1301,10:37:14,22427
1302,10:37:18,22428
1303,10:37:22,22427
1304,10:37:26,22426
1305,10:37:29,22426
1306,10:37:33,22427
1307,10:37:37,22429
1308,10:37:40,22428
1309,10:37:43,22428
1310,10:37:47,22426
1311,10:37:51,22425
1312,10:37:54,22425
1313,10:37:58,22423
1314,10:38:01,22423
1315,10:38:05,22423
1316,10:38:08,22424
1317,10:38:12,22424
1318,10:38:16,22424
1319,10:38:19,22422
1320,10:38:22,22422
1321,10:38:27,22421
1322,10:38:30,22420
1323,10:38:34,22421
1324,10:38:37,22421
1325,10:38:41,22421
1326,10:38:44,22422
1327,10:38:47,22419
1328,10:38:51,22420
1329,10:38:55,22417
1330,10:38:58,22416
1331,10:39:02,22417
1332,10:39:05,22417
1333,10:39:08,22412
1334,10:39:12,22412
1335,10:39:16,22412
1336,10:39:19,22412
1337,10:39:23,22410
1338,10:39:27,22412
1339,10:39:30,22414
1340,10:39:34,22414
1341,10:39:37,22415
1342,10:39:41,22413
1343,10:39:44,22413
1344,10:39:48,22412
1345,10:39:51,22413
1346,10:39:55,22415
1347,10:39:59,22414
1348,10:40:02,22415
1349,10:40:06,22414
1350,10:40:09,22414
1351,10:40:13,22415
1352,10:40:16,22415
1353,10:40:20,22418
1354,10:40:23,22418
1355,10:40:27,22417
1356,10:40:31,22417
1357,10:40:34,22418
1358,10:40:37,22418
1359,10:40:42,22417
1360,10:40:45,22419
1361,10:40:49,22417
1362,10:40:52,22419
1363,10:40:56,22420
1364,10:40:59,22420
1365,10:41:02,22420
1366,10:41:06,22420
1367,10:41:09,22419
1368,10:41:14,22419
1369,10:41:17,22419
1370,10:41:21,22418
1371,10:41:24,22420
1372,10:41:29,22419
1373,10:41:32,22420
1374,10:41:35,22421
1375,10:41:39,22421
1376,10:41:42,22423
1377,10:41:46,22424
1378,10:41:49,22424
1379,10:41:53,22423
1380,10:41:56,22425
1381,10:42:00,22425
1382,10:42:03,22427
1383,10:42:07,22427
1384,10:42:10,22425
1385,10:42:13,22425
1386,10:42:17,22424
1387,10:42:21,22424
1388,10:42:24,22424
1389,10:42:28,22422
1390,10:42:32,22424
1391,10:42:35,22425
1392,10:42:39,22425
1393,10:42:42,22426
1394,10:42:45,22426
1395,10:42:49,22425
1396,10:42:53,22424
1397,10:42:56,22422
1398,10:43:00,22423
1399,10:43:04,22423
1400,10:43:07,22423
1401,10:43:11,22422
1402,10:43:14,22422
1403,10:43:18,22422
1404,10:43:21,22422
1405,10:43:25,22422
1406,10:43:29,22420
1407,10:43:32,22420
1408,10:43:36,22420
1409,10:43:40,22420
1410,10:43:43,22420
1411,10:43:47,22419
1412,10:43:51,22420
1413,10:43:55,22419
1414,10:43:58,22419
1415,10:44:02,22420
1416,10:44:05,22421
1417,10:44:09,22421
1418,10:44:12,22421
1419,10:44:16,22422
1420,10:44:20,22423
1421,10:44:24,22423
1422,10:44:28,22423
1423,10:44:31,22424
1424,10:44:35,22424
1425,10:44:39,22424
1426,10:44:42,22425
1427,10:44:45,22426
1428,10:44:49,22426
1429,10:44:53,22425
1430,10:44:57,22424
1431,10:45:01,22425
1432,10:45:04,22426
1433,10:45:08,22426
1434,10:45:12,22428
1435,10:45:16,22428
1436,10:45:19,22426
1437,10:45:24,22426
1438,10:45:27,22425
1439,10:45:30,22426
1440,10:45:34,22426
1441,10:45:37,22427
1442,10:45:40,22427
1443,10:45:44,22427
1444,10:45:48,22426
1445,10:45:51,22424
1446,10:45:54,22425
1447,10:45:58,22425
1448,10:46:02,22424
1449,10:46:05,22426
1450,10:46:09,22427
1451,10:46:14,22427
1452,10:46:17,22425
1453,10:46:21,22426
1454,10:46:24,22426
1455,10:46:28,22427
1456,10:46:31,22428
1457,10:46:35,22429
1458,10:46:39,22430
1459,10:46:43,22430
1460,10:46:47,22432
1461,10:46:50,22432
1462,10:46:54,22432
1463,10:46:57,22432
1464,10:47:00,22432
1465,10:47:04,22431
1466,10:47:07,22429
1467,10:47:11,22430
1468,10:47:15,22431
1469,10:47:18,22431
1470,10:47:22,22432
1471,10:47:26,22432
1472,10:47:29,22431
1473,10:47:33,22430
1474,10:47:37,22431
1475,10:47:40,22431
1476,10:47:44,22430
1477,10:47:47,22431
1478,10:47:51,22429
1479,10:47:54,22429
1480,10:47:58,22428
1481,10:48:01,22428
1482,10:48:05,22428
1483,10:48:09,22428
1484,10:48:12,22428
1485,10:48:16,22428
1486,10:48:19,22427
1487,10:48:23,22426
1488,10:48:26,22427
1489,10:48:30,22428
1490,10:48:34,22428
1491,10:48:37,22428
1492,10:48:42,22426
1493,10:48:45,22425
1494,10:48:49,22426
1495,10:48:52,22426
1496,10:48:56,22426
1497,10:48:59,22425
1498,10:49:03,22425
1499,10:49:06,22426
1500,10:49:09,22426
1501,10:49:13,22427
1502,10:49:17,22427
1503,10:49:20,22425
1504,10:49:24,22425
1505,10:49:28,22423
1506,10:49:31,22424
1507,10:49:35,22424
1508,10:49:38,22425
1509,10:49:41,22426
1510,10:49:45,22425
1511,10:49:49,22424
1512,10:49:52,22425
1513,10:49:56,22424
1514,10:49:59,22425
1515,10:50:03,22424
1516,10:50:06,22424
1517,10:50:09,22424
1518,10:50:13,22424
1519,10:50:16,22424
1520,10:50:20,22423
1521,10:50:23,22424
1522,10:50:27,22422
1523,10:50:30,22422
1524,10:50:34,22421
1525,10:50:37,22422
1526,10:50:40,22420
1527,10:50:44,22421
1528,10:50:47,22422
1529,10:50:50,22420
1530,10:50:54,22422
1531,10:50:57,22422
1532,10:51:01,22422
1533,10:51:04,22423
1534,10:51:07,22420
1535,10:51:11,22419
1536,10:51:15,22420
1537,10:51:18,22421
1538,10:51:22,22422
1539,10:51:26,22420
1540,10:51:30,22421
1541,10:51:33,22419
1542,10:51:37,22420
1543,10:51:40,22420
1544,10:51:44,22419
1545,10:51:47,22420
1546,10:51:51,22420
1547,10:51:55,22419
1548,10:51:59,22419
1549,10:52:02,22419
1550,10:52:06,22420
1551,10:52:09,22419
1552,10:52:13,22418
1553,10:52:16,22418
1554,10:52:20,22416
1555,10:52:24,22415
1556,10:52:28,22415
1557,10:52:31,22414
1558,10:52:34,22415
1559,10:52:38,22415
1560,10:52:42,22414
1561,10:52:45,22416
1562,10:52:49,22415
1563,10:52:53,22415
1564,10:52:56,22415
1565,10:52:59,22416
1566,10:53:03,22416
1567,10:53:07,22415
1568,10:53:10,22417
1569,10:53:15,22418
1570,10:53:18,22419
1571,10:53:21,22419
1572,10:53:25,22419
1573,10:53:28,22419
1574,10:53:32,22419
1575,10:53:36,22418
1576,10:53:39,22419
1577,10:53:42,22418
1578,10:53:46,22418
1579,10:53:49,22418
1580,10:53:53,22420
1581,10:53:57,22420
1582,10:54:01,22419
1583,10:54:04,22418
1584,10:54:08,22419
1585,10:54:12,22418
1586,10:54:16,22420
1587,10:54:20,22421
1588,10:54:24,22419
1589,10:54:28,22418
1590,10:54:31,22417
1591,10:54:34,22415
1592,10:54:38,22415
1593,10:54:41,22416
1594,10:54:44,22415
1595,10:54:48,22415
1596,10:54:52,22414
1597,10:54:56,22415
1598,10:55:00,22414
1599,10:55:03,22413
1600,10:55:06,22413
1601,10:55:10,22413
1602,10:55:14,22414
1603,10:55:18,22414
1604,10:55:21,22414
1605,10:55:25,22413
1606,10:55:29,22412
1607,10:55:32,22413
1608,10:55:35,22413
1609,10:55:39,22414
1610,10:55:42,22414
1611,10:55:47,22414
1612,10:55:51,22414
1613,10:55:55,22412
1614,10:55:58,22413
1615,10:56:02,22412
1616,10:56:06,22413
1617,10:56:09,22413
1618,10:56:12,22414
1619,10:56:16,22414
1620,10:56:19,22414
1621,10:56:23,22414
1622,10:56:27,22414
1623,10:56:30,22415
1624,10:56:33,22417
1625,10:56:37,22417
1626,10:56:40,22417
1627,10:56:44,22417
1628,10:56:47,22416
1629,10:56:50,22417
1630,10:56:53,22417
1631,10:56:57,22417
1632,10:57:01,22417
1633,10:57:04,22417
1634,10:57:08,22417
1635,10:57:12,22417
1636,10:57:15,22416
1637,10:57:19,22417
1638,10:57:22,22415
1639,10:57:26,22415
1640,10:57:29,22415
1641,10:57:34,22415
1642,10:57:37,22415
1643,10:57:41,22415
1644,10:57:44,22415
1645,10:57:47,22415
1646,10:57:51,22417
1647,10:57:54,22417
1648,10:57:57,22416
1649,10:58:01,22417
1650,10:58:04,22417
1651,10:58:07,22415
1652,10:58:11,22415
1653,10:58:15,22416
1654,10:58:19,22414
1655,10:58:22,22415
1656,10:58:26,22415
1657,10:58:29,22416
1658,10:58:33,22417
1659,10:58:36,22416
1660,10:58:40,22417
1661,10:58:43,22416
1662,10:58:47,22417
1663,10:58:50,22418
1664,10:58:53,22417
1665,10:58:57,22417
1666,10:59:00,22418
1667,10:59:04,22417
1668,10:59:07,22416
1669,10:59:11,22415
1670,10:59:14,22415
1671,10:59:18,22414
1672,10:59:21,22412
1673,10:59:25,22411
1674,10:59:29,22410
1675,10:59:32,22411
1676,10:59:35,22410
1677,10:59:39,22410
1678,10:59:42,22410
1679,10:59:46,22407
1680,10:59:49,22403
1681,10:59:53,22401
1682,10:59:57,22400
1683,11:00:01,22401
1684,11:00:04,22398
1685,11:00:08,22399
1686,11:00:12,22397
1687,11:00:16,22397
1688,11:00:19,22396
1689,11:00:22,22396
1690,11:00:26,22396
1691,11:00:29,22394
1692,11:00:33,22394
1693,11:00:37,22393
1694,11:00:41,22392
1695,11:00:44,22392
1696,11:00:48,22393
1697,11:00:52,22393
1698,11:00:55,22393
1699,11:00:58,22392
1700,11:01:02,22392
1701,11:01:05,22393
1702,11:01:09,22391
1703,11:01:13,22390
1704,11:01:16,22391
1705,11:01:20,22390
1706,11:01:24,22390
1707,11:01:27,22390
1708,11:01:31,22390
1709,11:01:35,22391
1710,11:01:39,22389
1711,11:01:42,22390
1712,11:01:46,22392
1713,11:01:49,22394
1714,11:01:53,22395
1715,11:01:56,22396
1716,11:02:00,22398
1717,11:02:04,22398
1718,11:02:07,22400
1719,11:02:11,22400
1720,11:02:14,22401
1721,11:02:18,22399
1722,11:02:21,22399
1723,11:02:26,22400
1724,11:02:29,22400
1725,11:02:33,22400
1726,11:02:37,22399
1727,11:02:40,22400
1728,11:02:44,22403
1729,11:02:48,22402
1730,11:02:51,22401
1731,11:02:54,22402
1732,11:02:58,22403
1733,11:03:01,22402
1734,11:03:05,22402
1735,11:03:08,22402
1736,11:03:12,22402
1737,11:03:15,22403
1738,11:03:18,22401
1739,11:03:22,22401
1740,11:03:25,22400
1741,11:03:29,22401
1742,11:03:32,22401
1743,11:03:35,22400
1744,11:03:39,22399
1745,11:03:43,22399
1746,11:03:47,22401
1747,11:03:50,22401
1748,11:03:54,22400
1749,11:03:58,22401
1750,11:04:02,22400
1751,11:04:06,22401
1752,11:04:09,22401
1753,11:04:13,22401
1754,11:04:17,22402
1755,11:04:20,22402
1756,11:04:24,22403
1757,11:04:27,22403
1758,11:04:31,22405
1759,11:04:35,22405
1760,11:04:38,22406
1761,11:04:42,22406
1762,11:04:46,22406
1763,11:04:50,22406
1764,11:04:54,22409
1765,11:04:57,22409
1766,11:05:01,22410
1767,11:05:04,22410
1768,11:05:08,22410
1769,11:05:11,22410
1770,11:05:14,22411
1771,11:05:18,22411
1772,11:05:23,22418
1773,11:05:26,22418
1774,11:05:29,22417
1775,11:05:33,22427
1776,11:05:37,22424
1777,11:05:41,22426
1778,11:05:46,22433
1779,11:05:49,22435
1780,11:05:53,22433
1781,11:05:56,22432
1782,11:05:59,22433
1783,11:06:03,22434
1784,11:06:07,22436
1785,11:06:10,22435
1786,11:06:14,22430
1787,11:06:18,22429
1788,11:06:21,22430
1789,11:06:25,22429
1790,11:06:29,22427
1791,11:06:32,22426
1792,11:06:37,22427
1793,11:06:40,22431
1794,11:06:43,22431
1795,11:06:47,22428
1796,11:06:50,22429
1797,11:06:53,22426
1798,11:06:57,22427
1799,11:07:00,22427
1800,11:07:04,22426
1801,11:07:07,22423
1802,11:07:10,22424
1803,11:07:14,22423
1804,11:07:18,22424
1805,11:07:21,22423
1806,11:07:25,22423
1807,11:07:29,22423
1808,11:07:33,22423
1809,11:07:37,22425
1810,11:07:41,22424
1811,11:07:44,22423
1812,11:07:49,22421
1813,11:07:52,22422
1814,11:07:56,22422
1815,11:07:59,22420
1816,11:08:02,22422
1817,11:08:06,22421
1818,11:08:09,22420
1819,11:08:12,22421
1820,11:08:16,22425
1821,11:08:20,22425
1822,11:08:24,22422
1823,11:08:28,22423
1824,11:08:31,22422
1825,11:08:34,22422
1826,11:08:39,22427
1827,11:08:42,22427
1828,11:08:45,22423
1829,11:08:49,22426
1830,11:08:53,22425
1831,11:08:57,22425
1832,11:09:00,22426
1833,11:09:04,22426
1834,11:09:07,22426
1835,11:09:11,22426
1836,11:09:14,22426
1837,11:09:18,22424
1838,11:09:22,22425
1839,11:09:26,22423
1840,11:09:29,22423
1841,11:09:33,22423
1842,11:09:36,22423
1843,11:09:40,22422
1844,11:09:44,22423
1845,11:09:47,22423
1846,11:09:50,22423
1847,11:09:54,22424
1848,11:09:57,22425
1849,11:10:01,22425
1850,11:10:05,22424
1851,11:10:08,22424
1852,11:10:12,22423
1853,11:10:16,22424
1854,11:10:19,22423
1855,11:10:23,22423
1856,11:10:27,22423
1857,11:10:30,22424
1858,11:10:34,22423
1859,11:10:38,22422
1860,11:10:41,22423
1861,11:10:44,22422
1862,11:10:49,22423
1863,11:10:52,22422
1864,11:10:56,22422
1865,11:10:59,22418
1866,11:11:03,22418
1867,11:11:06,22418
1868,11:11:09,22417
1869,11:11:12,22418
1870,11:11:16,22420
1871,11:11:20,22420
1872,11:11:23,22420
1873,11:11:27,22419
1874,11:11:31,22420
1875,11:11:34,22420
1876,11:11:38,22420
1877,11:11:41,22420
1878,11:11:45,22419
1879,11:11:48,22419
1880,11:11:52,22420
1881,11:11:55,22419
1882,11:11:58,22419
1883,11:12:02,22420
1884,11:12:05,22419
1885,11:12:09,22419
1886,11:12:13,22419
1887,11:12:16,22419
1888,11:12:20,22420
1889,11:12:23,22418
1890,11:12:27,22419
1891,11:12:30,22420
1892,11:12:33,22420
1893,11:12:37,22421
1894,11:12:40,22421
1895,11:12:44,22422
1896,11:12:47,22422
1897,11:12:50,22422
1898,11:12:54,22424
1899,11:12:58,22424
1900,11:13:02,22423
1901,11:13:06,22424
1902,11:13:10,22423
1903,11:13:13,22422
1904,11:13:16,22422
1905,11:13:20,22423
1906,11:13:23,22424
1907,11:13:27,22425
1908,11:13:31,22424
1909,11:13:35,22425
1910,11:13:38,22425
1911,11:13:42,22425
1912,11:13:45,22426
1913,11:13:49,22426
1914,11:13:52,22426
1915,11:13:57,22424
1916,11:14:00,22426
1917,11:14:04,22425
1918,11:14:07,22428
1919,11:14:11,22430
1920,11:14:15,22430
1921,11:14:18,22428
1922,11:14:21,22429
1923,11:14:25,22429
1924,11:14:28,22429
1925,11:14:31,22430
1926,11:14:35,22429
1927,11:14:38,22430
1928,11:14:42,22430
1929,11:14:46,22430
1930,11:14:50,22431
1931,11:14:54,22430
1932,11:14:58,22429
1933,11:15:01,22430
1934,11:15:04,22432
1935,11:15:07,22430
1936,11:15:11,22431
1937,11:15:14,22431
1938,11:15:18,22432
1939,11:15:22,22432
1940,11:15:25,22433
1941,11:15:29,22434
1942,11:15:33,22434
1943,11:15:36,22434
1944,11:15:39,22435
1945,11:15:43,22434
1946,11:15:46,22434
1947,11:15:50,22434
1948,11:15:54,22435
1949,11:15:57,22434
1950,11:16:02,22433
1951,11:16:05,22434
1952,11:16:09,22433
1953,11:16:12,22433
1954,11:16:17,22433
1955,11:16:20,22433
1956,11:16:24,22431
1957,11:16:27,22432
1958,11:16:31,22431
1959,11:16:34,22431
1960,11:16:38,22430
1961,11:16:42,22430
1962,11:16:46,22430
1963,11:16:49,22429
1964,11:16:53,22429
1965,11:16:56,22430
1966,11:17:00,22430
1967,11:17:03,22431
1968,11:17:07,22432
1969,11:17:11,22441
1970,11:17:14,22438
1971,11:17:18,22437
1972,11:17:21,22438
1973,11:17:25,22439
1974,11:17:28,22438
1975,11:17:31,22439
1976,11:17:35,22442
1977,11:17:39,22443
1978,11:17:43,22444
1979,11:17:46,22444
1980,11:17:50,22442
1981,11:17:53,22440
1982,11:17:56,22440
1983,11:18:00,22439
1984,11:18:04,22441
1985,11:18:07,22441
1986,11:18:10,22440
1987,11:18:14,22440
1988,11:18:18,22439
1989,11:18:21,22439
1990,11:18:25,22438
1991,11:18:29,22439
1992,11:18:33,22440
1993,11:18:37,22440
1994,11:18:40,22439
1995,11:18:45,22440
1996,11:18:48,22439
1997,11:18:51,22439
1998,11:18:55,22439
1999,11:18:58,22437
2000,11:19:02,22437
2001,11:19:05,22437
2002,11:19:08,22436
2003,11:19:12,22436
2004,11:19:15,22436
2005,11:19:19,22436
2006,11:19:23,22437
2007,11:19:27,22436
2008,11:19:30,22436
2009,11:19:34,22436
2010,11:19:37,22435
2011,11:19:41,22436
2012,11:19:44,22435
2013,11:19:48,22435
2014,11:19:52,22436
2015,11:19:56,22434
2016,11:19:59,22434
2017,11:20:02,22435
2018,11:20:06,22435
2019,11:20:10,22435
2020,11:20:13,22434
2021,11:20:16,22434
2022,11:20:20,22435
2023,11:20:23,22435
2024,11:20:27,22435
2025,11:20:31,22436
2026,11:20:34,22435
2027,11:20:38,22434
2028,11:20:42,22434
2029,11:20:45,22433
2030,11:20:49,22433
2031,11:20:53,22434
2032,11:20:56,22433
2033,11:21:00,22433
2034,11:21:03,22432
2035,11:21:06,22431
2036,11:21:10,22429
2037,11:21:14,22429
2038,11:21:18,22429
2039,11:21:21,22428
2040,11:21:25,22428
2041,11:21:28,22430
2042,11:21:32,22429
2043,11:21:36,22429
2044,11:21:40,22428
2045,11:21:43,22428
2046,11:21:47,22427
2047,11:21:51,22427
2048,11:21:54,22427
2049,11:21:58,22428
2050,11:22:01,22427
2051,11:22:04,22429
2052,11:22:08,22429
2053,11:22:11,22429
2054,11:22:15,22428
2055,11:22:18,22428
2056,11:22:22,22429
2057,11:22:25,22430
2058,11:22:29,22429
2059,11:22:33,22430
2060,11:22:36,22430
2061,11:22:40,22427
2062,11:22:44,22427
2063,11:22:48,22427
2064,11:22:52,22428
2065,11:22:56,22427
2066,11:22:59,22426
2067,11:23:03,22428
2068,11:23:06,22427
2069,11:23:09,22427
2070,11:23:14,22427
2071,11:23:18,22427
2072,11:23:21,22427
2073,11:23:25,22427
2074,11:23:29,22428
2075,11:23:32,22427
2076,11:23:36,22428
2077,11:23:39,22426
2078,11:23:43,22426
2079,11:23:47,22427
2080,11:23:51,22427
2081,11:23:55,22427
2082,11:23:58,22426
2083,11:24:01,22426
2084,11:24:06,22425
2085,11:24:09,22424
2086,11:24:13,22424
2087,11:24:17,22424
2088,11:24:21,22425
2089,11:24:24,22424
2090,11:24:29,22427
2091,11:24:32,22426
2092,11:24:36,22426
2093,11:24:40,22426
2094,11:24:44,22425
2095,11:24:47,22423
2096,11:24:51,22423
2097,11:24:55,22422
2098,11:24:59,22424
2099,11:25:02,22424
2100,11:25:06,22425
2101,11:25:10,22425
2102,11:25:13,22425
2103,11:25:17,22426
2104,11:25:22,22426
2105,11:25:25,22425
2106,11:25:29,22424
2107,11:25:32,22425
2108,11:25:36,22424
2109,11:25:40,22423
2110,11:25:44,22422
2111,11:25:48,22422
2112,11:25:53,22421
2113,11:25:57,22421
2114,11:26:01,22422
2115,11:26:04,22421
2116,11:26:09,22422
2117,11:26:12,22421
2118,11:26:16,22422
2119,11:26:19,22423
2120,11:26:23,22423
2121,11:26:26,22422
2122,11:26:30,22422
2123,11:26:33,22423
2124,11:26:38,22423
2125,11:26:41,22423
2126,11:26:45,22423
2127,11:26:49,22423
2128,11:26:52,22423
2129,11:26:56,22423
2130,11:27:00,22423
2131,11:27:04,22424
2132,11:27:07,22423
2133,11:27:11,22423
2134,11:27:15,22423
2135,11:27:19,22422
2136,11:27:23,22422
2137,11:27:26,22423
2138,11:27:30,22424
2139,11:27:34,22424
2140,11:27:37,22424
2141,11:27:40,22424
2142,11:27:44,22424
2143,11:27:48,22424
2144,11:27:51,22423
2145,11:27:55,22423
2146,11:27:59,22423
2147,11:28:02,22424
2148,11:28:05,22425
2149,11:28:09,22425
2150,11:28:12,22423
2151,11:28:16,22424
2152,11:28:19,22423
2153,11:28:23,22423
2154,11:28:27,22424
2155,11:28:31,22423
2156,11:28:35,22424
2157,11:28:38,22425
2158,11:28:42,22425
2159,11:28:46,22425
2160,11:28:50,22423
2161,11:28:54,22423
2162,11:28:57,22422
2163,11:29:01,22423
2164,11:29:04,22423
2165,11:29:07,22423
2166,11:29:11,22422
2167,11:29:14,22421
2168,11:29:18,22422
2169,11:29:21,22422
2170,11:29:24,22422
2171,11:29:28,22420
2172,11:29:32,22422
2173,11:29:35,22422
2174,11:29:38,22421
2175,11:29:42,22419
2176,11:29:45,22418
2177,11:29:48,22418
2178,11:29:52,22417
2179,11:29:56,22416
2180,11:29:59,22417
2181,11:30:02,22418
2182,11:30:06,22419
2183,11:30:09,22419
2184,11:30:12,22419
2185,11:30:16,22420
2186,11:30:20,22420
2187,11:30:24,22420
2188,11:30:27,22422
2189,11:30:31,22423
2190,11:30:34,22421
2191,11:30:38,22422
2192,11:30:42,22422
2193,11:30:45,22421
2194,11:30:49,22421
2195,11:30:52,22420
2196,11:30:57,22421
2197,11:31:01,22421
2198,11:31:04,22421
2199,11:31:08,22420
2200,11:31:11,22420
2201,11:31:15,22420
2202,11:31:19,22419
2203,11:31:23,22419
2204,11:31:27,22421
2205,11:31:30,22423
2206,11:31:34,22422
2207,11:31:38,22422
2208,11:31:41,22421
2209,11:31:45,22421
2210,11:31:50,22418
2211,11:31:53,22417
2212,11:31:56,22416
2213,11:32:00,22416
2214,11:32:04,22416
2215,11:32:07,22416
2216,11:32:11,22415
2217,11:32:15,22416
2218,11:32:19,22414
2219,11:32:23,22415
2220,11:32:26,22415
2221,11:32:31,22416
2222,11:32:34,22415
2223,11:32:39,22414
2224,11:32:42,22416
2225,11:32:46,22415
2226,11:32:49,22415
2227,11:32:53,22416
2228,11:32:56,22416
2229,11:33:00,22416
2230,11:33:03,22416
2231,11:33:07,22419
2232,11:33:11,22419
2233,11:33:14,22419
2234,11:33:17,22417
2235,11:33:21,22418
2236,11:33:25,22417
2237,11:33:28,22417
2238,11:33:32,22418
2239,11:33:36,22420
2240,11:33:39,22420
2241,11:33:43,22420
2242,11:33:46,22420
2243,11:33:50,22420
2244,11:33:55,22419
2245,11:33:59,22420
2246,11:34:02,22420
2247,11:34:06,22420
2248,11:34:09,22419
2249,11:34:12,22418
2250,11:34:16,22419
2251,11:34:20,22420
2252,11:34:25,22423
2253,11:34:28,22423
2254,11:34:32,22421
2255,11:34:35,22422
2256,11:34:38,22422
2257,11:34:42,22425
2258,11:34:45,22425
2259,11:34:49,22424
2260,11:34:52,22424
2261,11:34:56,22425
2262,11:35:00,22424
2263,11:35:03,22425
2264,11:35:06,22424
2265,11:35:10,22424
2266,11:35:13,22423
2267,11:35:17,22424
2268,11:35:20,22425
2269,11:35:24,22424
2270,11:35:28,22423
2271,11:35:32,22424
2272,11:35:36,22424
2273,11:35:39,22426
2274,11:35:44,22424
2275,11:35:48,22426
2276,11:35:51,22427
2277,11:35:55,22427
2278,11:35:59,22427
2279,11:36:02,22426
2280,11:36:06,22426
2281,11:36:09,22426
2282,11:36:12,22425
2283,11:36:17,22427
2284,11:36:21,22426
2285,11:36:24,22427
2286,11:36:28,22428
2287,11:36:31,22429
2288,11:36:34,22429
2289,11:36:38,22428
2290,11:36:41,22427
2291,11:36:45,22427
2292,11:36:48,22426
2293,11:36:52,22426
2294,11:36:56,22427
2295,11:36:59,22427
2296,11:37:04,22427
2297,11:37:07,22429
2298,11:37:10,22430
2299,11:37:14,22430
2300,11:37:18,22430
2301,11:37:21,22430
2302,11:37:25,22430
2303,11:37:28,22430
2304,11:37:32,22429
2305,11:37:36,22432
2306,11:37:40,22431
2307,11:37:43,22431
2308,11:37:47,22432
2309,11:37:51,22432
2310,11:37:54,22432
2311,11:37:57,22433
2312,11:38:01,22433
2313,11:38:05,22433
2314,11:38:09,22433
2315,11:38:12,22432
2316,11:38:15,22432
2317,11:38:19,22431
2318,11:38:24,22431
2319,11:38:28,22432
2320,11:38:32,22433
2321,11:38:36,22432
2322,11:38:39,22431
2323,11:38:43,22433
2324,11:38:47,22432
2325,11:38:51,22432
2326,11:38:55,22431
2327,11:38:58,22431
2328,11:39:01,22432
2329,11:39:05,22432
2330,11:39:08,22431
2331,11:39:12,22431
2332,11:39:16,22433
2333,11:39:19,22434
2334,11:39:23,22434
2335,11:39:27,22432
2336,11:39:30,22432
2337,11:39:34,22433
2338,11:39:37,22433
2339,11:39:41,22434
2340,11:39:44,22433
2341,11:39:49,22434
2342,11:39:52,22431
2343,11:39:56,22431
2344,11:39:59,22432
2345,11:40:03,22432
2346,11:40:07,22436
2347,11:40:10,22436
2348,11:40:14,22434
2349,11:40:17,22434
2350,11:40:21,22434
2351,11:40:24,22434
2352,11:40:28,22433
2353,11:40:32,22433
2354,11:40:35,22433
2355,11:40:38,22433
2356,11:40:42,22434
2357,11:40:45,22432
2358,11:40:49,22432
2359,11:40:52,22432
2360,11:40:55,22433
2361,11:40:59,22432
2362,11:41:03,22432
2363,11:41:07,22433
2364,11:41:10,22433
2365,11:41:14,22431
2366,11:41:18,22430
2367,11:41:21,22431
2368,11:41:25,22430
2369,11:41:29,22431
2370,11:41:32,22431
2371,11:41:36,22430
2372,11:41:39,22430
2373,11:41:42,22429
2374,11:41:46,22428
2375,11:41:49,22429
2376,11:41:53,22429
2377,11:41:57,22429
2378,11:42:01,22430
2379,11:42:04,22430
2380,11:42:07,22431
2381,11:42:11,22430
2382,11:42:16,22431
2383,11:42:20,22431
2384,11:42:24,22431
2385,11:42:27,22432
2386,11:42:31,22432
2387,11:42:35,22432
2388,11:42:38,22431
2389,11:42:42,22431
2390,11:42:46,22431
2391,11:42:49,22431
2392,11:42:52,22431
2393,11:42:56,22430
2394,11:43:00,22431
2395,11:43:03,22431
2396,11:43:07,22430
2397,11:43:10,22429
2398,11:43:15,22428
2399,11:43:19,22429
2400,11:43:22,22429
2401,11:43:26,22430
2402,11:43:29,22430
2403,11:43:33,22430
2404,11:43:37,22430
2405,11:43:40,22429
2406,11:43:44,22430
2407,11:43:48,22430
2408,11:43:51,22430
2409,11:43:55,22429
2410,11:43:59,22428
2411,11:44:03,22429
